clanId;gold
8;-38088
17;21402
13;92496
4;17493
2;-94190
22;-83565
17;-80075
18;77024
5;8112
15;10217
20;-45579
21;90279
18;11835
7;86800
19;-47936
9;16047
10;99968
5;4526
1;35202
5;-42152
7;93597
19;-83848
17;-8113
17;-44547
3;-26385
1;-59712
1;97879
20;-42992
2;-21873
5;-16390
10;-40603
7;63080
18;-7035
5;12796
2;45942
18;-16349
23;78600
6;22806
25;-12502
3;52116
6;6226
19;82561
4;82851
4;-30209
4;-97192
25;-86555
9;-99479
13;54844
23;-18005
20;64714
12;4678
15;43710
4;-43225
18;98444
21;3111
1;13987
1;47586
14;-94140
15;-39553
4;13413
14;-58965
24;-22997
3;-23483
6;62076
19;-2951
20;960
18;82111
1;-88064
19;37080
13;-86016
20;-88716
10;48049
16;-45449
19;-29410
1;-57673
3;42489
21;66077
16;53724
20;40719
22;-46576
5;-33341
23;19474
16;-46814
21;881
3;37269
9;34717
17;-89251
21;1743
3;30508
24;67873
4;52938
15;-55164
5;83552
3;70613
2;71531
12;30694
22;-70594
3;56029
18;-91137
13;-92929
18;24932
14;63418
25;-5752
23;23981
8;-86599
17;-95393
23;-97844
1;-16133
4;-51750
15;38991
25;-4028
17;-10530
10;95696
19;13353
3;72264
2;36380
2;25529
6;-34425
11;-20547
2;-48693
10;60379
21;-93565
21;-73546
13;77367
20;90358
15;-16484
15;-95868
23;87654
2;-498
2;19073
23;-3189
10;-35468
14;-13721
2;41895
10;41636
18;5468
19;-60032
18;-65628
13;38340
9;39166
19;-37789
8;-14339
17;-70802
24;-21335
3;75096
11;-83992
3;-16995
15;76424
8;11752
3;31870
2;-27365
13;83508
21;-40209
14;-11605
15;-75206
4;46108
24;99363
23;876
23;-63262
4;-53883
10;82250
22;7565
20;-93817
4;99022
9;82612
5;-37865
13;1190
3;91227
22;-59795
21;64512
19;76664
21;79417
25;27616
5;-71616
6;29151
17;37216
5;-99620
21;40684
15;56884
2;13336
10;25822
6;47973
9;12379
13;-71564
18;16507
10;-20895
4;-16497
2;94342
20;12287
5;-6791
7;-94163
17;18256
22;48964
24;-68818
8;-92960
11;74006
6;-13242
12;-53714
25;56314
19;-50411
21;-31622
15;-53661
24;-29924
1;7180
7;-88538
13;11031
12;-20432
15;76667
12;40437
5;77830
1;40183
16;87757
2;-69994
23;27855
14;-91912
10;-49792
18;44579
21;-29603
11;32070
15;74052
22;20145
7;33499
16;-45583
17;-55321
5;34432
11;-69235
19;-60430
20;19170
13;60583
24;-69576
19;-12210
11;10950
25;-30777
13;39519
4;-85434
4;-60321
13;-33061
18;74544
18;-35300
8;-95274
20;65889
7;19540
9;-81034
1;67528
13;52689
10;80943
23;6269
21;-89393
1;-677
3;-12937
11;18127
9;93105
6;-55418
6;88618
3;-62000
14;-97008
4;-1466
16;66981
14;87640
11;64735
1;-57321
25;-33905
23;21695
16;20838
18;38275
24;-34398
18;-94829
11;69281
18;-16861
19;63833
23;52487
6;60617
4;-60991
1;96135
13;-95610
24;21817
2;62461
19;-38400
1;-65238
25;-22011
16;-32767
12;-69604
14;60780
4;-18270
9;22293
16;-66641
15;-6283
8;-53134
21;95597
9;-25451
1;36143
14;-33920
13;-33125
18;-85037
19;85075
15;67398
17;39471
6;25694
14;-13617
23;-63850
16;-58663
5;18347
4;-19323
14;-42288
8;54679
24;97788
18;8587
18;72702
6;54191
14;19249
24;24604
23;-92107
15;-41314
5;37734
15;32284
5;-68812
15;51831
17;22316
12;-58466
15;-52090
2;8189
18;-17377
1;78050
4;-59267
3;-60895
13;52865
18;93449
12;-88643
21;-10299
13;68801
2;-80638
10;-33506
10;43640
18;58659
2;58891
1;84651
3;19431
21;67933
9;-94755
4;16114
21;71680
25;87151
17;27248
25;-35209
2;44890
5;35402
12;49964
24;87606
14;92378
22;83124
18;32220
24;-6509
4;71236
19;-79539
3;-178
18;26044
5;-56718
15;51711
7;-27065
5;42971
2;-87445
3;-98935
24;-51446
17;83790
11;-49057
20;30607
5;94990
20;2833
3;-73998
22;-64246
3;71587
1;-24483
25;-78821
18;-22559
1;46279
11;58349
20;53546
10;88916
5;92951
1;-32394
24;-1861
12;651
6;55383
4;58935
20;61354
3;-1614
7;-4173
8;-15380
24;90105
21;-21726
20;-44552
23;75363
24;9613
11;87861
21;-16721
21;-19335
16;-88264
16;-17363
24;-67761
13;18020
23;61699
11;-49684
5;-54798
6;61979
24;66057
5;-25991
6;85844
12;-64763
22;4180
13;-24998
19;34671
3;-27580
17;-41710
8;9756
6;-68923
7;69135
23;-33294
17;92484
22;44334
11;-64420
3;-77056
19;-16040
14;-20036
16;47809
7;91220
2;-9620
13;59090
8;38789
6;-6529
18;98959
4;71778
10;16055
2;-61772
22;31398
22;44556
1;-42051
23;29555
11;-65413
22;-87600
6;-79709
5;29743
22;-2627
11;-25293
7;-44480
16;1713
12;-8078
2;-23389
13;-60800
22;-35639
12;-13896
4;-55091
22;3555
24;-20612
15;-23667
25;81714
5;93205
23;-31137
21;63042
12;-19196
4;-99053
1;33437
13;-46562
12;10705
6;21172
18;16029
20;51562
8;-82709
1;59915
5;96340
23;-32445
8;38406
15;117
8;51082
6;-51609
11;96327
14;-23207
10;-12629
17;-8604
24;86012
5;-95481
6;-91775
15;44473
16;71026
1;42411
16;91106
15;18866
11;-5175
6;-43625
22;-89111
19;-46085
16;-51603
19;-96717
15;69776
8;-91209
24;61242
3;87687
12;-68754
19;-64669
13;20788
7;-92770
25;73391
22;-33606
13;-92340
22;13000
22;-33909
12;95017
6;33944
5;-17753
14;55906
13;-91416
23;-57477
13;96686
21;-85328
19;-64284
11;-42255
15;66402
11;-36549
2;75072
25;62177
18;35397
20;39888
24;-22648
22;15629
13;78266
12;-60633
4;94344
8;-84374
1;-22049
10;-88889
10;-55750
17;-75978
9;-68257
13;40619
25;-41207
6;-87394
21;-90886
17;18411
21;-1131
3;89063
3;74530
14;25976
9;-7017
4;17084
7;-47476
20;-52968
16;85635
7;27703
15;-26004
14;-37448
22;2630
11;-60658
9;54560
4;52739
14;27715
9;98148
25;-65528
4;-55338
21;8499
1;-49449
20;31253
21;46693
3;-50843
19;905
1;-62670
21;60431
10;-42617
19;-28698
7;-54965
25;39593
23;703
21;7056
1;-97757
22;28672
4;-61032
5;20721
23;-74129
10;-60244
18;-13638
1;-18236
11;-81840
4;-78177
19;32735
11;36171
19;-66015
13;-41117
21;-9018
10;15528
14;87507
23;97712
10;-91393
14;-16165
5;-52788
4;33521
7;72052
8;-38771
19;-5975
24;-40537
25;21877
16;48657
25;-24162
20;46645
21;11168
13;61638
24;-90858
4;-39738
23;-18308
23;-78921
23;-35964
2;-40145
14;-32629
18;61595
13;-90919
4;-26312
17;11946
16;-54571
10;-30826
19;88967
17;94537
13;-91943
10;919
6;29387
3;75249
17;-48077
4;-9095
2;-97874
5;-12863
3;83778
23;12334
10;44907
13;-4382
13;-91467
5;45094
18;-6416
5;-45333
14;49831
7;-33780
12;35966
6;31543
9;-26221
9;-71407
23;57210
5;-19228
23;39752
25;78201
5;-89192
21;58291
25;44333
2;66492
18;-13265
3;22505
14;52967
1;-86102
23;-52556
18;7515
23;-29623
23;-43972
22;-47477
13;-15775
13;96357
7;-91697
3;-5814
21;81817
18;-9471
25;23348
4;-48368
12;-54904
24;-51611
11;-10333
16;-98289
24;-44287
18;-3349
19;-66008
20;-69835
5;-86950
10;96875
8;40403
18;-12048
2;-19014
22;26835
24;30301
9;-7396
19;-54876
12;3405
17;-82725
18;57197
16;46767
17;37068
20;-8063
22;-19856
22;-48347
16;9804
1;-91871
12;51783
3;47516
11;-65519
22;35125
24;29183
11;-3933
14;-65341
20;-79160
20;33269
21;22303
19;27223
5;47716
1;-97166
2;-43360
5;77359
8;-89026
4;28571
21;-57941
1;-62957
14;-87490
9;-42060
18;-29242
23;12108
5;-16778
11;-88870
13;-31434
22;-15272
1;41380
15;-74693
13;66402
8;93064
21;-50101
24;5896
15;46358
10;-38896
4;68224
5;8105
13;44156
1;-27931
14;99088
15;-89857
25;-66053
17;96660
13;68344
16;94293
6;-24838
20;73720
18;61405
23;13121
23;13207
10;71983
20;13553
3;79470
14;55146
13;-28372
5;89578
25;41366
9;-29168
24;-57392
19;-67002
12;98140
17;6941
18;-12011
13;-92976
15;-76562
12;29702
20;-36599
5;68456
6;63156
11;32879
15;-11635
5;13236
24;31005
6;-9259
10;50201
23;-16556
9;14789
25;83688
5;-37092
9;-68932
19;73501
6;-55366
16;-26877
22;72742
4;-86535
22;63906
25;-9687
7;-11900
9;-34781
14;25130
3;43663
20;53342
18;70242
15;40624
15;61552
13;62491
2;41839
7;-1089
2;93555
25;32674
24;92965
4;-44943
15;-55261
21;9556
7;50860
22;54492
14;3855
12;-46286
3;-50352
5;77932
18;98390
14;99985
21;-28887
7;-24990
24;45123
16;9735
15;-50332
12;10514
13;40160
2;86760
10;-40312
19;-54640
24;86849
13;-56348
4;73828
2;-73517
21;-84988
10;-79428
20;47194
7;-69828
3;13971
4;-45117
1;-95068
3;-7996
1;-66487
22;-45883
17;57597
21;-68055
3;29208
17;-96041
18;-87343
11;64479
14;-44284
21;71071
19;4279
1;85940
6;32448
16;89185
5;33812
2;35873
16;-98425
15;-20567
25;65677
6;2616
6;90994
2;-91611
21;6674
17;64324
8;61544
13;79718
3;-86922
22;56253
6;35786
16;-66664
17;49041
16;-24362
24;8939
4;72768
24;72076
9;33095
21;40434
6;-5751
21;12486
15;-22606
21;-1799
17;8918
10;69464
16;62501
23;61511
14;-7050
14;95010
13;-98908
7;87039
10;34844
1;-32912
19;-89274
2;42439
17;-14616
8;97654
18;-16965
15;-887
3;76726
25;81805
18;65263
11;-16275
12;-47425
13;-24366
14;18859
12;67040
6;-80024
12;-44781
16;95072
3;-52471
14;62872
5;-87287
16;81906
12;72533
14;-19741
7;73503
18;-21872
18;-33622
5;76764
25;-1820
2;-28057
4;80339
3;1030
24;-95040
15;-45689
12;7572
12;74322
6;-88316
8;-6245
9;80477
21;-61140
13;56108
23;89412
2;-10007
11;-94675
10;94857
15;90984
20;-69848
12;-14221
8;-73227
12;-8965
9;-76591
21;3357
16;-80837
21;-91323
5;15615
6;5458
19;-92292
24;18923
14;69427
21;3575
5;96553
8;14656
17;77481
2;-12248
12;-79020
14;-45656
13;91200
23;-35473
24;66127
8;-36011
21;-53483
10;37100
18;-14663
18;-58355
1;-10475
11;98413
18;-22848
10;60367
23;-64189
2;733
3;54710
19;-45681
20;87401
16;25571
23;13
11;8850
21;-65542
5;28001
19;75608
23;-11863
1;88726
13;27243
14;89630
14;-7138
18;11276
8;78163
17;-26800
15;-3411
4;30789
10;74937
13;-6040
1;28529
3;-38364
8;-84199
13;-49360
10;-27932
21;-1749
22;25196
10;52692
12;-24983
8;-63534
22;-28954
14;74681
24;-2486
23;-57524
7;-88506
11;54076
19;-68648
1;-78486
2;-56382
10;-74816
18;-55635
8;81996
6;-59429
7;43290
2;-74835
25;30477
23;-54700
24;-90102
16;-29990
14;25169
2;90382
17;-49025
9;-86917
10;-41847
4;-10989
5;-32088
18;-42310
1;99476
17;-55947
12;13991
12;-52484
10;80055
16;-14393
18;15883
23;11715
20;89022
15;76352
3;-75862
1;-17967
18;70793
14;17306
12;-99089
9;14065
14;38838
24;94798
17;-79021
21;84762
10;85177
23;-64696
4;39076
9;-68669
20;6224
23;32045
12;-55457
6;13434
17;-60483
8;-78898
21;9183
21;75763
23;-23914
19;40317
22;-72995
8;-43018
18;-31854
14;-77573
20;-10724
4;-90336
23;68331
14;-15096
8;-24702
13;78153
7;67722
10;-75748
4;-7482
23;-48352
20;-23994
23;-19599
25;-58155
5;-8124
8;68262
17;-12248
18;-93239
4;71282
9;41890
2;93848
4;-70309
5;47362
21;50966
3;75009
13;28060
5;-80658
23;59594
20;-98008
5;21782
9;-10022
21;-20779
21;-19147
6;-10254
17;84842
2;-97142
3;-54844
6;90567
23;-87187
24;-29705
2;70278
13;-58924
3;37914
10;26520
9;-96337
13;-10920
9;51769
20;-38666
20;5538
1;36778
24;11606
12;-13900
21;-92554
18;-61204
4;59252
2;-72409
2;31502
16;44538
9;-55162
4;45958
23;10569
12;-18488
7;-38280
20;-64339
16;-28178
22;51296
9;18107
11;-42755
6;90447
3;34754
10;43077
16;24450
24;10366
24;-37129
15;-70989
18;7230
6;755
9;-3030
10;67241
13;-83979
8;-27969
24;20966
10;-8627
3;-76597
11;-13250
2;66362
7;84158
1;7335
22;14603
2;-12896
5;-68496
11;-50431
17;61984
23;46552
3;64177
21;48967
16;62480
19;67780
24;65733
18;-59112
17;-3190
14;-44181
4;56848
16;63896
11;13890
9;-70668
18;-55826
7;60336
18;-43820
11;-25813
4;-4430
23;-76724
22;-64890
1;60762
8;-97475
17;57575
21;85098
7;-37037
21;-25150
22;70298
24;-8135
2;-37305
6;41318
23;-45370
19;66351
17;21140
2;98365
10;-73245
22;25942
25;64330
10;-18049
14;53881
5;-61414
23;-35369
9;25859
7;36180
22;-69319
17;67743
19;70049
22;36846
24;46751
4;37683
7;5505
19;-24498
10;88184
11;-68958
25;-53460
2;-87545
8;14065
17;-97154
23;-4844
6;-48892
21;94880
3;-16565
24;-64829
8;51199
16;-24897
19;-6912
2;-24645
22;-25236
10;-31814
10;72266
20;-31104
25;-60235
8;-25558
22;92030
5;-15239
4;-72859
3;83797
12;-69116
12;-12597
15;48231
20;57772
14;-12280
2;-8195
6;43463
18;14131
10;-11145
18;89296
11;56324
20;19673
18;-87755
25;60927
21;-16632
3;46472
25;4532
11;-71266
17;-90821
23;-43117
2;77461
5;-93255
3;-72267
1;45879
4;42221
24;-70894
3;89443
6;-55532
22;-38164
8;-36731
18;91172
10;-64255
9;89718
10;12443
22;-80162
20;-63887
4;-26994
15;96954
21;-92540
16;81294
18;223
18;45850
23;18
24;20431
23;93683
19;-44142
15;-30213
22;-78379
8;-87575
11;85434
6;34955
2;-63060
25;14763
8;81994
14;-36643
2;89415
24;49233
12;-5174
20;27587
22;86108
11;56139
18;-26682
17;-29226
25;75938
2;1086
11;-7238
10;51519
5;-93500
13;52663
14;84955
24;92828
24;-22441
17;-98048
16;-2197
21;96624
13;50800
4;63748
15;10312
18;-88407
5;-2947
23;54261
4;16386
5;-66847
20;-92992
24;-77554
5;-82203
21;23289
14;61253
14;-80742
11;-45384
21;-75570
13;-78677
23;-63491
14;44391
11;93708
17;-14344
7;47408
3;-20621
7;44202
3;-62011
24;37813
6;-37824
3;-86799
7;90731
9;-57168
4;-24297
8;99372
23;9832
14;-31619
19;48182
23;77762
1;-24989
12;96165
19;27681
11;-98225
17;53363
17;-27157
2;30898
17;-40296
15;-41869
9;-38201
12;25002
2;-96003
9;74295
2;-72491
10;-41734
24;32434
24;-68760
25;2161
18;61422
8;-5377
2;23874
4;-4028
11;62977
20;41914
3;50544
1;-794
24;52803
9;-97361
2;-32301
18;-13753
6;-27076
11;13146
23;-74218
11;-66424
21;-28713
6;-90056
6;69185
6;-23627
18;41391
15;87842
4;-15995
24;-58099
1;67027
11;-38766
13;29666
20;71494
5;-47546
16;97523
4;42616
9;77027
20;42251
25;59889
9;44422
2;-37493
8;-81938
25;-49021
9;-71653
16;10783
2;-58613
6;-77833
19;16793
22;-410
17;30840
19;-5598
19;-26250
8;-72961
16;-60024
11;94011
13;-92657
13;-17149
2;45962
25;98460
14;-48681
25;-64350
6;-58868
16;98826
1;-16118
3;-64928
3;-42668
4;96507
18;-79018
10;-25623
12;-39887
6;-45019
3;5880
25;65432
6;24964
16;73551
18;86622
23;-35285
9;81603
3;46903
7;-45754
23;-3528
18;21529
6;-94515
18;-76723
4;5301
22;-44581
4;33142
9;82619
25;-43969
4;67302
16;-54272
24;-4770
14;-9295
5;-11026
23;78623
5;89766
6;-7814
7;80741
3;37562
10;-8409
5;-14219
8;-27859
14;-21417
15;64144
6;-2322
9;15130
2;14783
2;-72829
23;75374
8;-97441
1;60238
8;-77257
7;26819
18;-15151
10;66015
23;-71094
9;24035
23;-37477
14;2734
4;-21170
20;-26569
6;51100
6;18660
8;15258
17;-77811
2;99313
20;63892
12;-51776
18;-85484
23;57585
1;-6399
23;96553
7;-6359
22;58641
10;-52860
17;56256
16;-19576
18;39704
24;30309
15;-22872
4;-68612
10;-19374
21;-37091
8;34404
20;58382
17;44917
24;-20787
3;53706
21;-40323
22;64665
15;61787
15;-24196
6;65733
22;92534
3;-6465
13;-79623
6;-78024
18;-53759
10;80425
21;-62103
18;-57198
24;83419
20;25200
19;-47373
7;21438
6;-83795
1;-33709
7;-24568
4;-36969
22;-86410
10;-87446
22;-57054
8;-26320
9;56624
6;-37545
1;-34763
2;-7452
14;20590
17;-7756
13;-9944
5;30090
1;41985
1;1208
13;25161
18;-87518
7;40515
9;-68283
15;-93589
23;21906
2;70148
8;15325
22;87419
19;-66514
13;-32787
2;-29629
20;10971
2;-84018
10;-70948
13;94267
13;-62205
1;2461
14;-24500
9;94536
23;95035
9;52598
3;87008
15;8856
18;-83892
18;5330
22;-12181
7;1026
19;-23736
11;-14012
21;-65435
7;-78740
14;-88182
21;-54706
14;53271
15;-50980
25;24828
6;18028
15;-76303
5;-71095
3;-7815
9;-75486
11;-53420
9;70801
9;65600
1;55804
21;5843
19;-95230
14;-52932
21;-79518
13;-66993
2;-5044
21;-75169
24;-92704
20;27088
24;-77138
12;-8769
23;76077
5;-55224
15;56098
19;54096
19;91345
4;-90457
3;97921
6;-83408
12;58686
15;-39874
15;67203
14;79923
5;57538
19;-88360
9;85851
4;33089
2;98428
14;46636
1;-39310
14;-15093
4;-96944
22;-98551
12;6394
10;-68592
8;36066
8;-38633
2;13710
4;77927
25;58421
16;10862
16;63153
8;-82917
6;49192
12;-20781
2;-89415
1;-98106
10;5311
10;-58589
3;51727
6;55457
10;52452
22;-23100
12;-80722
3;-96960
2;2664
1;6366
6;-52645
13;-56322
4;60872
3;-45014
24;93371
11;14779
25;99777
2;32361
14;19022
11;-74063
15;-90455
7;-82182
13;-97374
11;92091
20;-42595
14;92424
4;-60010
22;32557
5;3075
7;-84527
9;-94795
12;64597
6;65153
22;-97094
12;56688
10;60821
15;-65671
17;54059
12;41266
25;32282
7;20593
5;24662
4;-40676
16;97709
18;1476
10;78043
25;35964
22;-16180
18;33729
13;-67097
12;50704
2;-64886
12;17166
1;27643
21;-60505
25;-36117
16;-85813
11;-44307
12;-76408
10;-67499
12;-26422
7;-99799
11;78715
1;46301
22;-38441
13;5605
16;14738
8;-70123
6;-6250
23;-2585
6;20021
11;41288
8;151
17;-27748
9;-83916
1;50871
12;-26428
3;-16199
22;44276
11;-39776
10;-66175
19;-83025
23;54175
21;72901
16;36612
1;-14040
16;-90279
4;475
16;85626
21;-3389
18;-4662
24;-93494
21;18689
14;86475
5;79747
10;51184
5;-42327
19;18026
23;49371
17;-92249
12;-59526
25;-6094
11;99833
25;-11149
6;-79544
23;-9093
2;76717
12;83739
11;-71556
6;-55397
4;45966
23;-34402
3;-54655
19;-94956
20;6501
18;53138
12;-96219
24;80984
8;9955
20;-65876
2;87653
23;96132
5;57378
16;-56335
21;-6112
23;-64613
5;-92596
22;57572
22;54732
12;50795
1;35243
8;33729
8;-30403
24;62331
22;-74599
7;-18761
14;-65937
1;1704
14;-85798
16;84345
23;40658
2;89357
19;-11705
13;-9337
15;47224
10;20868
9;-88808
8;11018
19;25495
10;-54319
8;38301
23;-24460
11;51523
14;-14964
19;-77035
11;-83532
8;-92468
6;-66860
4;63993
19;50374
3;-74397
16;71663
15;-6663
21;-94206
10;-37180
14;-72563
3;-82146
13;24119
7;-23105
1;-9108
18;-52474
8;-89175
24;95237
4;-56511
13;-13266
17;-14558
1;77580
16;-25887
22;-91382
12;80283
8;-64948
20;78528
12;33843
11;-56702
12;52973
23;76687
13;96356
8;-35817
10;-71822
14;79671
12;58638
12;-7628
24;29197
22;-19815
4;-34600
9;11170
17;-60261
20;-37406
14;86192
5;48751
22;-45659
9;-61625
14;19307
22;-94956
9;28574
14;-11394
24;59740
22;-23285
22;-38276
25;-65577
23;78977
14;97346
9;74611
10;-47231
9;78479
20;26912
11;-55968
16;-10672
3;81235
12;-98922
16;-406
24;-33756
7;-86529
22;93454
20;43128
7;-39839
14;-575
7;-67344
19;45192
2;-18295
20;19091
1;72089
21;-20808
24;57818
17;-78326
5;-27408
18;-14230
10;48728
9;76439
24;-23486
19;-27279
18;44346
4;-51134
20;-76209
1;-86209
2;74702
20;38926
19;37698
4;-21526
1;49011
22;-89689
16;38178
24;-92561
2;-45602
22;-36603
18;-71952
7;-43657
11;-1737
3;33728
14;-79435
5;-41687
18;20098
1;46623
24;37274
25;97218
4;-43330
11;-7378
19;-63318
4;4683
1;3357
9;-53713
13;43898
23;57674
10;-80275
24;-47478
8;-86403
22;-80981
6;-19181
20;22011
11;-36956
11;80027
2;-88361
6;-24756
18;-47235
11;-33895
24;-75169
9;54218
25;-79240
19;-33238
9;68708
24;32476
20;67363
8;74358
13;20978
10;-53461
20;-53570
22;1130
4;34536
24;67370
7;-82385
9;38148
1;-71875
19;-88211
22;77548
21;-70971
17;23973
19;29722
10;-33536
18;-8835
24;-43267
14;61611
17;15861
3;98293
12;-80949
17;-99337
9;-96730
15;83115
11;33967
20;-33171
6;-11185
7;22767
9;-86975
9;32867
7;37208
7;-35553
18;-1354
14;-74778
19;-78076
25;380
15;28592
18;42934
1;-15986
17;-47168
19;33610
6;29917
9;76706
23;66702
23;-6923
20;42480
6;-46571
23;64347
25;37785
1;-2065
3;59988
19;29687
7;56475
14;72396
24;-397
18;-12652
3;19252
24;64415
1;76136
21;-49249
12;4745
8;-62423
19;-29579
1;-94591
7;-90091
9;61884
4;62433
14;39241
10;23174
23;66732
3;34621
5;68574
9;-40060
23;33861
25;6314
9;-51632
21;-10871
8;40870
15;83372
11;-84638
18;13199
16;-82111
3;-43606
7;26662
14;-26474
3;40155
23;-16744
18;98415
19;-71099
9;-3083
4;-35655
24;91085
13;43079
12;11816
23;-74703
7;-41124
18;-42076
3;-72394
10;-21070
5;50423
12;45946
3;86224
20;-75361
4;-48932
22;-50311
18;-76957
24;42896
24;65955
13;94949
8;-36235
11;92324
25;51566
19;-85695
3;-14990
13;4755
1;-62574
10;-98713
25;66665
17;64624
17;-36420
25;47265
1;11614
20;-50665
9;26750
2;79661
2;-74998
13;58075
3;13755
6;4022
6;-73610
6;-36585
22;-69439
21;25568
4;-33113
2;-48145
22;-97591
1;46818
7;-95992
6;-17768
12;56811
7;-34997
2;20997
17;88425
1;72059
19;-38570
18;-38310
1;-18523
15;-77756
21;-76512
19;-30003
22;99976
21;-20615
6;-58007
2;67228
21;55638
14;-86494
10;88275
21;47935
11;-20731
6;-34349
20;51606
12;25848
16;-69165
3;-93675
8;91778
11;-85474
9;-89420
11;-29225
19;-18585
9;-2999
6;-8173
6;-19417
5;97408
3;-94601
9;-32789
14;6459
18;-44371
3;26572
13;46356
10;-24684
15;-95400
24;18851
15;14620
21;34322
19;3810
7;69324
4;-19552
11;-75820
24;43680
1;-35256
5;4645
20;-16361
14;-10861
2;-95654
24;33064
5;1569
9;49514
8;83886
24;-45655
18;68792
11;-87076
5;-16384
20;80219
23;-15067
13;-6341
15;60491
24;-92813
3;-6206
3;-67370
5;-90956
3;69159
6;55329
3;26608
5;-56083
1;-46933
25;-89931
15;28171
4;-22235
15;-30657
12;-23533
21;-33540
3;10753
23;81402
16;-64943
4;46230
1;-91680
18;-86950
18;48369
8;35567
4;4561
15;-24806
13;75627
9;36265
23;-92916
25;-90561
18;7529
7;54038
5;24080
2;-256
11;85056
19;79791
4;-86876
16;-73413
25;-52062
19;35810
18;65041
12;17308
19;-4656
1;26002
12;-33972
23;-64253
1;-19894
5;52172
11;-68093
19;67817
23;40758
21;29545
15;49502
20;31312
4;-39195
22;98136
14;62567
11;42365
11;48323
10;-42472
10;75565
10;-41380
24;-61698
17;-79663
12;99812
25;3384
1;-66779
4;-14118
11;-20892
11;44599
10;-84345
11;-35789
13;-1293
11;-44689
20;97378
9;-17414
19;-23209
22;57903
24;-54428
17;-40021
14;-45206
20;-29979
5;15118
2;-74113
13;-78836
23;51837
1;11979
5;49613
22;64871
16;-73253
22;-2499
22;40524
2;-56380
20;83359
1;72500
18;-79632
17;46811
8;-73093
9;88159
20;90580
9;24327
22;-24569
12;-97974
16;-86925
16;91587
11;55988
4;-17352
11;-9008
1;-62991
17;47511
7;-23284
1;-4742
18;-16654
4;-5963
24;-30482
23;-45418
18;-61414
7;-52729
21;97965
3;-84426
10;-51112
14;10531
23;-22627
22;41453
24;11097
13;-67657
21;-64041
21;-10647
8;86953
21;-66255
24;50821
20;-24916
19;-4016
25;-3748
4;-92248
7;81463
12;20303
4;32810
21;-65754
2;-51278
15;-12818
24;69374
13;49797
23;-44910
11;18359
16;21772
7;-92638
10;84951
3;-60284
21;27293
21;-1190
2;76853
11;59480
2;-77360
4;73272
7;-76296
7;53940
3;-26374
1;40944
24;-51263
20;31899
1;12071
1;-46212
17;-80873
3;-15158
15;62392
12;-64226
13;-83482
5;-79265
24;-88750
18;96950
16;27702
11;-21550
16;-67765
23;-71600
11;-59219
1;-85625
19;51390
6;-56670
15;-90473
9;23271
12;-14776
10;-57964
20;97236
13;-48352
22;52396
18;-55208
18;95141
8;48480
18;5251
16;-38189
11;-53733
24;-19004
4;-27234
10;-87729
6;35530
22;-42454
21;95512
1;-6682
1;-50255
16;751
1;-67553
8;-88625
20;-66861
4;54313
23;-54513
21;-64959
10;-16991
21;-74355
23;-13890
15;-67765
8;-16726
19;-86875
16;-10529
6;-89312
25;91120
8;49030
14;-10463
19;35842
19;-83185
1;75067
9;-12093
19;-54291
9;54914
1;-29208
4;-8998
17;30371
25;-32110
6;19658
22;-51253
6;-59211
23;84220
17;-52528
24;81281
20;26307
4;69368
13;38796
21;62078
13;-88797
5;44617
12;-277
1;-10666
12;-20278
14;-84012
2;42577
8;-94780
7;62277
20;48010
22;-62735
7;53221
10;-40730
12;-87136
16;-98014
13;63438
25;35912
17;-97256
18;-19665
16;-61643
12;-8597
9;76262
14;-37381
13;74646
19;18546
21;49726
13;-16033
19;-54267
7;-49279
20;-20750
9;48320
19;-45323
5;-87431
1;-33391
20;10663
10;-33314
24;-33496
5;90220
18;-84952
14;-3842
5;-40277
23;-72350
20;-86788
4;21453
20;99415
22;78663
9;-85189
16;71785
4;-41873
7;-79094
9;-69102
21;41398
22;74570
15;80153
8;-42440
6;-90475
5;-6558
19;62519
5;-25266
6;85029
24;-25575
22;-17811
1;-29128
20;-73126
15;-60765
16;-22046
4;27008
11;-37109
